Orgao Julgador;Justiça;Tribunal;Grau;PCA_AP_G;TSNE_AP_G;PCA;PCA_FF;TSNE_FF;TSNE
juizado especial cível e das relações de consumo da comarca de camaragibe - tjpe;Estadual;TJPE;JE;26;563;0;;;181
juizado especial cível e das relações de consumo da comarca de palmares - tjpe;Estadual;TJPE;JE;26;563;0;;;181
juizado especial cível/criminal - comarca de água boa - sdcr - tjmt;Estadual;TJMT;JE;26;527;0;;;181
juizado especial cível/criminal - comarca de pontes e lacerda - sdcr - tjmt;Estadual;TJMT;JE;26;458;0;;;181
ouro preto do oeste - juizado especial - tjro;Estadual;TJRO;JE;26;491;0;;;181
primeira camara cível - tjba;Estadual;TJBA;G2;36;650;0;;;181
primeira câmara cível - tjba;Estadual;TJBA;G2;36;650;0;;;181
primeira vara c�vel da comarca de ca�ador - tjsc;Estadual;TJSC;G1;26;483;0;;;181
primeira vara c�vel da comarca de jaragu� do sul - tjsc;Estadual;TJSC;G1;0;29;0;;;181
segunda vara c�vel da comarca de itapema - tjsc;Estadual;TJSC;G1;26;537;0;;;181
serra - 6ª vara cível - tjes;Estadual;TJES;G1;0;23;0;;;181
unidade jurisdicional única do juizado especial de alfenas da comarca de alfenas - tjmg;Estadual;TJMG;JE;26;527;0;;;181
vara - jesp do juizado especial de arcos da comarca de arcos - tjmg;Estadual;TJMG;JE;26;550;0;;;181
vara do jec - novo hamburgo - tjrs;Estadual;TJRS;JE;26;531;0;;;181
vara juizado esp. civel crim. de itapevi - tjsp;Estadual;TJSP;JE;26;550;0;;;181
vara única da comarca de bonfim - tjmg;Estadual;TJMG;JE;26;587;0;;;181
02 civel de rio claro - tjsp;Estadual;TJSP;G1;0;149;0;;;182
03 civel de limeira - tjsp;Estadual;TJSP;G1;0;149;0;;;182
juizado especial civel crim. de iguape - tjsp;Estadual;TJSP;JE;26;534;0;;;182
juizado especial cível e criminal - zona centro 2 - sede - tjpi;Estadual;TJPI;JE;26;534;0;;;182
vara adjunta do jec - itaqui - tjrs;Estadual;TJRS;JE;26;534;0;;;182
vitória - 1ª vara de orfãos e sucessões - tjes;Estadual;TJES;G1;0;149;0;;;182
02 civel de sao bernardo do campo - tjsp;Estadual;TJSP;G1;0;53;5;;;183
05 civel de campinas - tjsp;Estadual;TJSP;G1;0;211;-1;;;183
1? vara c?vel, de fam?lia e de ?rf?os e sucess?es de santa maria - tjdft;Estadual;TJDFT;G1;0;262;0;;;183
10ª vara cível da capital - seção a - tjpe;Estadual;TJPE;G1;0;262;0;;;183
17ª câmara cível em composição reduzida - tjpr;Estadual;TJPR;G2;35;657;0;;;183
1ª vara cível da comarca de paulista - tjpe;Estadual;TJPE;G1;0;262;0;;;183
1ª vara de sucessões - porto alegre - tjrs;Estadual;TJRS;G1;0;211;0;;;183
2? juizado especial c?vel de ceil?ndia - tjdft;Estadual;TJDFT;JE;26;497;0;;;183
2? vara c?vel de samambaia - tjdft;Estadual;TJDFT;G1;0;53;-1;;;183
2? vara c?vel do gama - tjdft;Estadual;TJDFT;G1;0;53;5;;;183
2ª unidade jurisdicional do juizado especial de uberlândia da comarca de uberlândia - tjmg;Estadual;TJMG;JE;25;507;-1;;;183
2ª vara cível da capital - tjpb;Estadual;TJPB;G1;0;262;0;;;183
2ª vara cível da comarca de araripina - tjpe;Estadual;TJPE;G1;0;211;0;;;183
2ª vara cível do foro central - porto alegre - tjrs;Estadual;TJRS;G1;0;-1;0;;;183
2ª vara cível e empresarial de belém - tjpa;Estadual;TJPA;G1;0;262;0;;;183
2ª vara da comarca de sertânia - tjpe;Estadual;TJPE;G1;0;211;-1;;;183
2� vara da fazenda publica da comarca de fortaleza - tjce;Estadual;TJCE;G1;0;33;-1;;10;251
3� unidade de juizado especial civel da comarca de fortaleza - tjce;Estadual;TJCE;JE;26;497;0;;;183
3? vara c?vel de ceil?ndia - tjdft;Estadual;TJDFT;G1;0;262;0;;;183
31ª vara cível da comarca de belo horizonte - tjmg;Estadual;TJMG;G1;0;262;0;;;183
3ª vara cível da comarca de araxá - tjmg;Estadual;TJMG;G1;0;211;-1;;;183
3ª vara cível da comarca de divinópolis - tjmg;Estadual;TJMG;G1;0;262;0;;;183
3ª vara de sucessões e registros públicos da capital - tjpe;Estadual;TJPE;G1;0;211;0;;;183
3ª vara do juizado especial cível de ananindeua - tjpa;Estadual;TJPA;JE;26;497;0;;;183
4ª vara cível - comarca da capital - sdcr - tjmt;Estadual;TJMT;G1;0;-1;0;;;183
4ª vara cível - santa maria - tjrs;Estadual;TJRS;G1;0;211;0;;;183
4ª vara cível da comarca de caruaru - tjpe;Estadual;TJPE;G1;0;262;0;;;183
4ª vara de sucessões e registros públicos da capital - tjpe;Estadual;TJPE;G1;0;211;0;;;183
4º juizado especial cível central - tjrn;Estadual;TJRN;JE;26;497;0;;;183
5ª vara cível - caxias do sul - tjrs;Estadual;TJRS;G1;0;262;0;;;183
5ª vara cível de são luís - tjma;Estadual;TJMA;G1;0;262;0;;;183
8ª câmara cível em composição reduzida - tjpr;Estadual;TJPR;G2;36;660;0;;;183
8ª unidade jurisdicional cível do juizado especial cível - unidade francisco sales da comarca de belo horizonte - tjmg;Estadual;TJMG;JE;26;497;0;;;183
8ª vara cível da capital - tjpb;Estadual;TJPB;G1;26;501;0;;;183
2ª vara da fazenda pública municipal - tjam;Estadual;TJAM;G1;0;33;-1;;10;37
curitiba - 1ª vara cível - tjpr;Estadual;TJPR;G1;0;262;0;;;183
curitiba - 2ª vara cível - tjpr;Estadual;TJPR;G1;0;211;0;;;183
curitiba - 5ª vara cível - tjpr;Estadual;TJPR;G1;0;211;0;;;183
curitiba - 8ª vara cível - tjpr;Estadual;TJPR;G1;0;211;0;;;183
j.e. cível e criminal - tjmt;Estadual;TJMT;JE;26;458;-1;;;183
juizado especial cível da comarca de criciúma - tjsc;Estadual;TJSC;JE;26;497;0;;;183
juizado especial cível e das relações de consumo da comarca de vitória de santo antão - tjpe;Estadual;TJPE;JE;26;497;0;;;183
londrina - 2ª vara cível - tjpr;Estadual;TJPR;G1;0;262;0;;;183
londrina - 3ª vara cível - tjpr;Estadual;TJPR;G1;0;262;0;;;183
londrina - 3º juizado especial cível e criminal - tjpr;Estadual;TJPR;JE;26;497;0;;;183
londrina - 5º juizado especial cível e criminal - tjpr;Estadual;TJPR;JE;26;497;0;;;183
londrina - 6ª vara cível - tjpr;Estadual;TJPR;G1;0;262;0;;;183
londrina - 6º juizado especial cível e criminal - tjpr;Estadual;TJPR;JE;26;497;-1;;;183
londrina - 8ª vara cível - tjpr;Estadual;TJPR;G1;0;211;0;;;183
marilândia - vara única - tjes;Estadual;TJES;G1;26;497;-1;;;183
paranaguá - 2ª vara cível - tjpr;Estadual;TJPR;G1;0;211;0;;;183
10� vara da fazenda publica da comarca de fortaleza - tjce;Estadual;TJCE;G1;0;33;-1;;13;37
primeira vara c�vel da comarca de itaja� - tjsc;Estadual;TJSC;G1;0;262;0;;;183
primeira vara c�vel da comarca de lages - tjsc;Estadual;TJSC;G1;0;211;0;;;183
primeira vara c�vel do foro central da comarca da capital - tjsc;Estadual;TJSC;G1;0;-1;0;;;183
quarta vara c�vel da comarca de joinville - tjsc;Estadual;TJSC;G1;0;262;0;;;183
quarta vara c�vel da comarca de lages - tjsc;Estadual;TJSC;G1;0;211;0;;;183
vara c?vel do guar? - tjdft;Estadual;TJDFT;G1;0;262;0;;;183
medianeira - vara cível, da fazenda pública, acidentes do trabalho, registros públicos e corregedoria do foro extrajudicial, juizado especial cível e juizado especial da fazenda pública - tjpr;Estadual;TJPR;G1;0;330;0;;-1;361
vara de sucess�es e registros p�blicos da comarca da capital - tjsc;Estadual;TJSC;G1;0;211;0;;;183
vara juizado esp. civel crim. de sertaozinho - tjsp;Estadual;TJSP;JE;26;497;0;;;183
vitória - 3º juizado especial cível - tjes;Estadual;TJES;JE;26;497;0;;;183
vitória - vara de recuperação judicial e falência - tjes;Estadual;TJES;G1;0;211;0;;;183
02 civel de taboao da serra - tjsp;Estadual;TJSP;G1;0;-1;0;;;184
02 familia sucessoes de aracatuba - tjsp;Estadual;TJSP;G1;0;189;0;;;184
02 familia sucessoes de sao jose do rio preto - tjsp;Estadual;TJSP;G1;0;189;0;;;184
2ª vara cível da comarca de teófilo otôni - tjmg;Estadual;TJMG;G1;0;189;0;;;184
02 criminal de araraquara - tjsp;Estadual;TJSP;JE;26;462;0;;;185
02 criminal de fernandopolis - tjsp;Estadual;TJSP;G1;0;156;0;;;185
04 criminal de piracicaba - tjsp;Estadual;TJSP;G1;0;156;0;;;185
16ª vara criminal da comarca de fortaleza - tjce;Estadual;TJCE;G1;0;156;0;;;185
1ª vara criminal - guaíba - tjrs;Estadual;TJRS;G1;0;156;0;;;185
1ª vara do juizado especial criminal - cacoal - fórum - tjro;Estadual;TJRO;JE;26;462;0;;;185
1ª vara do juizado especial criminal - ji-paraná - tjro;Estadual;TJRO;JE;26;459;0;;;185
1ª vara especializada de violência doméstica e familiar contra mulher - tjmt;Estadual;TJMT;G1;0;156;0;;;185
1ª vara mista de cabedelo - tjpb;Estadual;TJPB;JE;26;463;0;;;185
1a. vara do juizado especial criminal do parano? (2a vara do juizado esp. de compet. geral-parano?) - tjdft;Estadual;TJDFT;JE;26;459;0;;;185
2ª câmara criminal extraordinária - tjsp;Estadual;TJSP;G2;36;691;0;;;185
2ª vara cível,criminal e da infância e da juventude - tjmg;Estadual;TJMG;G1;0;156;0;;;185
2ª vara criminal - porto velho - fórum geral - tjro;Estadual;TJRO;G1;0;156;0;;;185
2ª vara criminal da comarca de crato - tjce;Estadual;TJCE;G1;0;156;0;;;185
2ª vara de tóxicos - tjmg;Estadual;TJMG;G1;0;156;0;;;185
2ª vara mista de patos - tjpb;Estadual;TJPB;G1;26;462;0;;;185
4º grupo criminal - porto alegre - tjrs;Estadual;TJRS;G2;36;691;0;;;185
5ª vara criminal varzea grande - tjmt;Estadual;TJMT;G1;0;156;0;;;185
5º grupo de câmaras criminais - tjsp;Estadual;TJSP;G2;36;691;0;;;185
8ª unidade de juizado especial criminal da comarca de fortaleza - tjce;Estadual;TJCE;JE;26;459;0;;;185
8ï¿½ vara criminal de brasï¿½lia - tjdft;Estadual;TJDFT;G1;0;156;0;;;185
câmara criminal - tjal;Estadual;TJAL;G2;36;691;0;;;185
central de administração - comarca de brasnorte - sdcr - tjmt;Estadual;TJMT;G1;0;156;0;;;185
gab. des. odilon de oliveira neto - tjpe;Estadual;TJPE;G2;36;691;0;;;185
j.e. criminal - tjmt;Estadual;TJMT;JE;26;459;0;;;185
juizado da violência doméstica - rio grande - tjrs;Estadual;TJRS;G1;0;156;0;;;185
juizado de violência doméstica - tjgo;Estadual;TJGO;G1;0;156;0;;;185
juizado especial civel crim. de conchas - tjsp;Estadual;TJSP;JE;26;459;0;;;185
juizado especial civel crim. de presidente bernardes - tjsp;Estadual;TJSP;JE;26;459;0;;;185
juizado especial civel crim. de sao sebastiao da grama - tjsp;Estadual;TJSP;JE;26;459;0;;;185
juizado especial crime da comarca de cássia - tjmg;Estadual;TJMG;JE;26;459;0;;;185
juizado especial criminal - pg3 da comarca de itaja� - tjsc;Estadual;TJSC;JE;26;459;0;;;185
juizado especial criminal - tjmg;Estadual;TJMG;JE;26;459;0;;;185
juizado especial criminal de joao pessoa - tjpb;Estadual;TJPB;G1;0;156;0;;;185
juri/infancia juventude de taubate - tjsp;Estadual;TJSP;G1;0;156;0;;;185
quinta c�mara criminal - tjsc;Estadual;TJSC;G2;36;691;0;;;185
segunda vara da comarca de s�o francisco do sul - pg3 - tjsc;Estadual;TJSC;G1;0;156;0;;;185
unidade jurisdicional-1º juiz direito jesp -feitos criminais - tjmg;Estadual;TJMG;JE;26;459;0;;;185
vara criminal da comarca de balne�rio cambori� - pg3 - tjsc;Estadual;TJSC;G1;0;156;0;;;185
vara do juizado especial criminal distrital de icoaraci - tjpa;Estadual;TJPA;JE;26;459;0;;;185
vara juizado especial criminal de santos - tjsp;Estadual;TJSP;JE;26;459;0;;;185
vitória - 9ª vara criminal (execução penal) - tjes;Estadual;TJES;G1;0;156;0;;;185
02 criminal de braganca paulista - tjsp;Estadual;TJSP;G1;0;-1;0;;;186
02 cumulativa de campos do jordao - tjsp;Estadual;TJSP;G1;0;172;0;;;186
05 criminal de sao jose dos campos - tjsp;Estadual;TJSP;G1;0;172;0;;;186
1ª vara da comarca de quixeramobim - tjce;Estadual;TJCE;G1;0;172;0;;;186
2ª vara criminal, de execuções penais e de cartas precatórias criminais da comarca de itabira - tjmg;Estadual;TJMG;G1;0;172;0;;;186
2ª vara da comarca de rio negrinho - tjsc;Estadual;TJSC;JE;26;458;0;;;186
central de administração - comarca de colniza - sdcr - tjmt;Estadual;TJMT;G1;0;172;0;;;186
central de administração - comarca de matupá - sdcr - tjmt;Estadual;TJMT;G1;0;172;0;;;186
central de administração - comarca de rosário oeste - sdcr - tjmt;Estadual;TJMT;G1;0;172;0;;;186
juizado volante ambiental - juvam - comarca da capital - sdcr - tjmt;Estadual;TJMT;JE;26;559;0;;;186
vara judicial - herval - tjrs;Estadual;TJRS;G1;26;459;0;;;186
vara juizado especial criminal de guarulhos - tjsp;Estadual;TJSP;JE;26;559;0;;;186
vara �nica da comarca de imaru� - tjsc;Estadual;TJSC;G1;0;172;0;;;186
vara única de cristalândia do piauí - tjpi;Estadual;TJPI;G1;0;172;0;;;186
vara unica vinculada de deputado irapuan pinheiro - tjce;Estadual;TJCE;G1;0;-1;0;;;186
02 criminal de franca - tjsp;Estadual;TJSP;G1;26;462;0;;;187
02 criminal de santana - tjsp;Estadual;TJSP;G1;26;483;0;;;187
1ª vara criminal, da infância e da juventude e cartas precatórias da comarca de formiga - tjmg;Estadual;TJMG;G1;0;157;0;;;187
1ª vsje criminal (nazaré matutino) - tjba;Estadual;TJBA;JE;26;482;0;;;187
29 criminal de central - tjsp;Estadual;TJSP;G1;0;157;0;;;187
2ª vara criminal da comarca de juiz de fora - tjmg;Estadual;TJMG;G1;0;157;0;;;187
2ª vara criminal e da infância e da juventude da comarca de caratinga - tjmg;Estadual;TJMG;G1;0;157;0;;;187
2ª vara criminal e da infância e da juventude da comarca de poços de caldas - tjmg;Estadual;TJMG;G1;0;157;0;;;187
2ª vara criminal e de execuções criminais da comarca de conselheiro lafaiete - tjmg;Estadual;TJMG;G1;0;157;0;;;187
2ª vsje criminal (nazaré vespertino) - tjba;Estadual;TJBA;JE;26;482;0;;;187
3ª vsje criminal (itapuã matutino) - tjba;Estadual;TJBA;JE;26;616;0;;;187
8� unidade de juizado especial criminal da comarca de fortaleza - tjce;Estadual;TJCE;JE;26;482;0;;;187
9ª vara criminal (inativo) - tjrn;Estadual;TJRN;G1;0;157;0;;;187
criminal de franco da rocha - tjsp;Estadual;TJSP;G1;0;157;0;;;187
vara criminal e da infância e da juventude da comarca de ouro preto - tjmg;Estadual;TJMG;G1;0;157;0;;;187
vara da comarca de pauini - tjam;Estadual;TJAM;G1;26;569;0;;;187
vara de execuções criminais, da infância e da juventude e de precatórias criminais da comarca de pará de minas - tjmg;Estadual;TJMG;G1;0;157;0;;;187
vara de execuções criminais, execuções fiscais e cartas precatórias criminais da comarca de patrocínio - tjmg;Estadual;TJMG;G1;0;157;0;;;187
vara única da comarca de lagoa do ouro - tjpe;Estadual;TJPE;G1;0;97;0;;;187
02 criminal de mogi das cruzes - tjsp;Estadual;TJSP;G1;0;160;0;;;188
04 juri de central - tjsp;Estadual;TJSP;G1;0;160;0;;;188
10ª vara criminal da comarca de belo horizonte - tjmg;Estadual;TJMG;G1;0;160;0;;;188
12ª vara criminal da capital - tjal;Estadual;TJAL;G1;0;160;0;;;188
1ª vara criminal - tjmt;Estadual;TJMT;G1;0;160;0;;;188
1ª vara criminal barra do garças - tjmt;Estadual;TJMT;G1;0;160;0;;;188
2ª vara de crimes contra a criança e o adolescente da capital - tjpe;Estadual;TJPE;G1;0;160;0;;;188
3ª camara criminal - tjce;Estadual;TJCE;G2;36;687;0;;;188
3ª vara criminal e de precatórias cíveis e criminais - tjmg;Estadual;TJMG;G1;0;160;0;;;188
5ª vara alta floresta - tjmt;Estadual;TJMT;G1;0;160;0;;;188
central de administração - comarca de tabaporã - sdcr - tjmt;Estadual;TJMT;G1;0;160;0;;;188
central de inquéritos policiais da comarca de eirunepé - tjam;Estadual;TJAM;G1;0;160;0;;;188
juizado especial civel crim. de pacaembu - tjsp;Estadual;TJSP;JE;26;556;0;;;188
juizado especial criminal de altamira - tjpa;Estadual;TJPA;JE;26;559;0;;;188
vara criminal e juizado da infância e da juventude - tjmg;Estadual;TJMG;G1;0;160;0;;;188
vara da infância e juventude - tjac;Estadual;TJAC;G1;0;160;0;;;188
vara unica da comarca de cabaceiras - tjpb;Estadual;TJPB;G1;0;160;0;;;188
02 criminal de penha - tjsp;Estadual;TJSP;G1;0;153;0;;;189
1ª vara criminal (juizado esp. criminal) - colorado do oeste - tjro;Estadual;TJRO;JE;26;463;0;;;189
1ï¿½ vara criminal do gama - tjdft;Estadual;TJDFT;G1;0;153;0;;;189
1º grupo de câmaras de direito criminal - gab.08 - tjsc;Estadual;TJSC;G2;36;685;0;;;189
1º grupo de câmaras de direito criminal - gab.09 - tjsc;Estadual;TJSC;G2;36;685;0;;;189
1º grupo de câmaras de direito criminal - gab.10 - tjsc;Estadual;TJSC;G2;36;685;0;;;189
1º juizado de violência doméstica e familiar contra mulher - porto velho - fórum geral - tjro;Estadual;TJRO;G1;0;153;0;;;189
1º juizado especial criminal - vilhena - tjro;Estadual;TJRO;JE;26;463;0;;;189
2ª vara criminal - guaíba - tjrs;Estadual;TJRS;G1;0;153;0;;;189
2ª vara criminal e da infância e da juventude da comarca de santa luzia - tjmg;Estadual;TJMG;G1;0;153;0;;;189
2ª vara especializada em crimes contra dignidade sexual de crianças e adolescentes - tjam;Estadual;TJAM;G1;0;153;0;;;189
2º grupo de câmaras criminais - tjsp;Estadual;TJSP;G2;36;685;0;;;189
2º grupo de câmaras de direito criminal - gab.02 - tjsc;Estadual;TJSC;G2;36;685;0;;;189
2º grupo de câmaras de direito criminal - gab.09 - tjsc;Estadual;TJSC;G2;36;685;0;;;189
3ª vara criminal - porto velho - fórum geral - tjro;Estadual;TJRO;G1;0;153;0;;;189
3ª vara criminal de santana do ipanema - tjal;Estadual;TJAL;G1;0;153;0;;;189
3ª vara criminal e do tribunal do júri da comarca de caratinga - tjmg;Estadual;TJMG;G1;0;153;0;;;189
3º grupo criminal - porto alegre - tjrs;Estadual;TJRS;G2;36;685;0;;;189
3º grupo de câmaras criminais - tjmg;Estadual;TJMG;G2;36;685;0;;;189
4ª vara de tóxicos - tjmg;Estadual;TJMG;G1;0;153;0;;;189
barra de são francisco - 2ª vara criminal - tjes;Estadual;TJES;G1;0;153;0;;;189
cejusc toledo - pro - criminal - tjpr;Estadual;TJPR;G1;0;153;0;;;189
central de administração - comarca de campinápolis - sdcr - tjmt;Estadual;TJMT;G1;0;153;0;;;189
central de inquéritos policiais da comarca de codajás - tjam;Estadual;TJAM;G1;0;153;0;;;189
central de plantão de comarca de tabatinga - tjam;Estadual;TJAM;G1;0;153;0;;;189
criminal de batatais - tjsp;Estadual;TJSP;G1;0;153;0;;;189
foro de maceió - 17ª vara criminal da capital - tjal;Estadual;TJAL;G1;0;153;0;;;189
gabinete do exmo. sr. desembargador mario machado vieira netto - tjdft;Estadual;TJDFT;G2;36;685;0;;;189
gabinete do exmo. sr. desembargador roberval casemiro belinati - tjdft;Estadual;TJDFT;G2;36;685;0;;;189
juizado criminal e do torcedor de maceió - juizado especial criminal e do torcedor da capital - tjal;Estadual;TJAL;JE;26;463;0;;;189
juizado especial - 4ª unidade comarca de fortaleza - benfica - tjce;Estadual;TJCE;G1;0;153;0;;;189
juizado especial civel crim. de nova granada - tjsp;Estadual;TJSP;JE;26;463;0;;;189
juizado especial civel crim. de sao bento do sapucai - tjsp;Estadual;TJSP;JE;26;463;0;;;189
juizado especial civel e criminal chapada dos guimarães - tjmt;Estadual;TJMT;JE;26;463;0;;;189
juizado especial crime - santa rita - tjpb;Estadual;TJPB;G1;0;153;0;;;189
juizado especial crime da comarca de caxambu - tjmg;Estadual;TJMG;JE;26;463;0;;;189
juizado violência doméstica c/ mulher - tjal;Estadual;TJAL;G1;0;153;0;;;189
juri/infancia juventude de presidente prudente - tjsp;Estadual;TJSP;G1;0;153;0;;;189
núcleo de prisão em flagrante - tjba;Estadual;TJBA;G1;0;153;0;;;189
órgão especial - gabinete 22 - tjsc;Estadual;TJSC;G2;36;685;0;;;189
plantão - 6ª região - tjes;Estadual;TJES;G1;0;153;0;;;189
polo de audiência de custódia 3 - nazaré da mata - tjpe;Estadual;TJPE;G1;0;153;0;;;189
primeira câmara criminal - tjba;Estadual;TJBA;G2;36;685;0;;;189
segunda câmara criminal - tjba;Estadual;TJBA;G2;36;685;0;;;189
segunda c�mara criminal - tjsc;Estadual;TJSC;G2;36;685;0;;;189
segunda vara criminal da comarca de crici?ma - tjsc;Estadual;TJSC;G1;26;463;0;;;189
termo de bagre - tjpa;Estadual;TJPA;G1;0;153;0;;;189
turma civel e criminal do colegio recursal da 42ª c.j. - jaboticabal de jaboticabal - tjsp;Estadual;TJSP;TR;49;756;0;;;189
turma civel e criminal do colegio recursal da 44ª c.j. - guarulhos de guarulhos - tjsp;Estadual;TJSP;TR;49;756;0;;;189
turma criminal do colegio recursal da 13ª c.j. - araraquara de araraquara - tjsp;Estadual;TJSP;TR;49;756;0;;;189
turma criminal do colegio recursal da 22ª c.j. - itapetininga de itapetininga - tjsp;Estadual;TJSP;TR;49;756;0;;;189
vara criminal, de menores e cartas precatórias - tjmg;Estadual;TJMG;G1;0;153;0;;;189
vara da regiao leste 2 de viol. domest. e fam. contra a mulher de sao miguel paulista - tjsp;Estadual;TJSP;G1;0;153;0;;;189
vara de execução de penas e medidas alternativas - vepema - porto velho - fórum geral - tjro;Estadual;TJRO;G1;0;153;0;;;189
vara de execuções penais e de precatórias criminais da comarca de divinópolis - tjmg;Estadual;TJMG;G1;0;153;0;;;189
vara de infancia e juventude de santana - tjap;Estadual;TJAP;G1;0;153;0;;;189
vara do tribunal do júri da comarca de florianópolis - tjsc;Estadual;TJSC;G1;0;153;0;;;189
vara especializada em crimes contra a criança e o adolescente da comarca de belo horizonte - tjmg;Estadual;TJMG;G1;0;153;0;;;189
vara unica da comarca de ipaporanga - tjce;Estadual;TJCE;G1;0;153;0;;;189
009 - gabinete des. samuel meira brasil junior - tjes;Estadual;TJES;G2;36;653;5;;;19
01 civel de sao jose dos campos - tjsp;Estadual;TJSP;G1;0;53;5;;;19
01 civel de sao miguel paulista - tjsp;Estadual;TJSP;G1;0;53;5;;;19
